date,crop_type,location,temperature,humidity,rainfall,soil_moisture,ph_level,nitrogen,phosphorus,potassium,yield,price,year,month,season,quarter,temp_stress,humidity_stress,weather_stress_score,soil_health_score,market_demand,price_trend
2023-06-27,Corn,Haryana,21.0,85.5,11.6,48.1,6.15,274.0,150.0,177.0,122.6,1863.51,2023,6,3,2,0,1,1,0.6895833333333334,high,rising
2023-06-27,Cotton,Gujarat,27.1,88.8,21.5,64.5,7.19,216.0,117.0,104.0,98.2,10042.37,2023,6,3,2,0,1,1,0.3212500000000001,high,rising
2023-06-28,Rice,Madhya Pradesh,24.7,70.6,24.0,67.8,7.15,197.0,45.0,141.0,113.3,3569.84,2023,6,3,2,0,0,0,0.15208333333333338,high,rising
2023-06-28,Cotton,Punjab,26.2,65.6,12.9,51.7,7.08,268.0,117.0,174.0,127.2,6263.8,2023,6,3,2,0,0,0,0.6708333333333334,high,falling
2023-06-28,Wheat,Haryana,24.8,66.4,0.6,55.3,7.7,220.0,107.0,120.0,119.8,2078.27,2023,6,3,2,0,0,0,0.41500000000000004,high,falling
2023-06-29,Cotton,Uttar Pradesh,20.9,89.1,1.6,40.4,7.59,236.0,125.0,170.0,88.2,5074.6,2023,6,3,2,0,1,1,0.6679166666666666,high,falling
2023-06-29,Corn,Karnataka,25.7,88.7,9.5,63.2,7.11,209.0,100.0,149.0,96.9,2370.51,2023,6,3,2,0,1,1,0.3870833333333334,high,rising
2023-06-29,Corn,Karnataka,25.3,82.8,2.2,64.8,7.37,162.0,53.0,145.0,93.2,2253.66,2023,6,3,2,0,1,1,0.13208333333333333,high,rising
2023-06-30,Cotton,Haryana,24.0,77.5,10.8,48.0,6.76,197.0,118.0,126.0,115.7,7328.92,2023,6,3,2,0,0,0,0.2966666666666667,high,rising
2023-06-30,Rice,Punjab,21.6,80.3,5.7,54.8,6.94,251.0,82.0,203.0,128.5,2773.98,2023,6,3,2,0,1,1,0.5908333333333333,high,rising
2023-06-30,Rice,Uttar Pradesh,22.8,75.5,0.2,41.9,6.13,140.0,98.0,162.0,108.7,3153.37,2023,6,3,2,0,0,0,0.12874999999999998,high,rising
2023-07-01,Wheat,Rajasthan,37.0,90.0,12.5,48.9,7.61,141.0,60.0,132.0,60.1,2746.77,2023,7,3,3,1,1,2,0.08958333333333338,high,rising
2023-07-01,Cotton,Rajasthan,33.2,90.0,2.0,54.0,6.96,184.0,100.0,191.0,82.4,10112.78,2023,7,3,3,0,1,1,0.4458333333333333,high,rising
2023-07-02,Wheat,Punjab,35.9,90.0,8.2,56.2,7.88,196.0,128.0,211.0,100.4,2682.85,2023,7,3,3,1,1,2,0.7508333333333332,high,rising
2023-07-03,Corn,Maharashtra,31.1,90.0,7.0,56.7,7.84,231.0,98.0,189.0,108.0,1810.2,2023,7,3,3,0,1,1,0.66,high,rising
2023-07-03,Rice,Madhya Pradesh,30.8,75.8,27.2,64.1,6.76,156.0,91.0,192.0,74.2,2685.59,2023,7,3,3,0,0,0,0.3241666666666666,high,falling
2023-07-03,Wheat,Karnataka,25.8,87.4,27.6,80.3,6.99,229.0,133.0,171.0,97.5,2998.76,2023,7,3,3,0,1,1,0.6054166666666667,high,rising
2023-07-04,Wheat,Gujarat,38.9,83.5,1.0,42.1,6.4,178.0,142.0,136.0,81.2,3429.8,2023,7,3,3,1,1,2,0.31750000000000006,high,rising
2023-07-04,Cotton,Karnataka,32.8,87.5,4.1,45.3,6.68,230.0,119.0,220.0,96.1,7832.55,2023,7,3,3,0,1,1,0.6858333333333333,high,rising
2023-07-05,Rice,Punjab,34.0,82.5,4.5,51.0,7.96,126.0,114.0,176.0,118.9,2636.75,2023,7,3,3,0,1,1,0.4225,high,falling
2023-07-05,Cotton,Rajasthan,32.7,81.2,2.3,47.8,6.79,177.0,101.0,159.0,84.4,8641.25,2023,7,3,3,0,1,1,0.30375,high,rising
2023-07-06,Wheat,Uttar Pradesh,28.6,82.9,14.5,65.8,6.94,132.0,37.0,236.0,93.1,2155.84,2023,7,3,3,0,1,1,0.25333333333333335,high,rising
2023-07-06,Corn,Punjab,33.7,85.8,4.3,57.5,7.42,113.0,80.0,213.0,102.7,2100.89,2023,7,3,3,0,1,1,0.3325,high,rising
2023-07-07,Rice,Maharashtra,22.1,70.9,14.6,61.0,7.54,159.0,63.0,222.0,76.4,2862.91,2023,7,3,3,0,0,0,0.4358333333333333,high,rising
2023-07-08,Soybeans,Gujarat,30.8,69.2,21.0,57.7,6.66,234.0,132.0,170.0,115.5,6184.4,2023,7,3,3,0,0,0,0.5700000000000001,high,rising
2023-07-08,Rice,Madhya Pradesh,25.1,90.0,1.6,46.8,6.76,180.0,110.0,116.0,92.1,2876.69,2023,7,3,3,0,1,1,0.19416666666666663,high,rising
2023-07-08,Rice,Rajasthan,34.5,86.1,19.6,69.5,6.85,259.0,143.0,197.0,89.5,2972.03,2023,7,3,3,0,1,1,0.7829166666666666,high,rising
2023-07-09,Cotton,Punjab,29.0,90.0,3.1,56.1,7.46,220.0,37.0,121.0,128.3,6059.0,2023,7,3,3,0,1,1,0.15499999999999997,high,falling
2023-07-10,Soybeans,Punjab,28.6,75.6,9.1,62.5,6.52,254.0,65.0,79.0,133.1,4188.19,2023,7,3,3,0,0,0,0.07583333333333331,high,falling
2023-07-10,Wheat,Karnataka,28.7,85.0,25.2,58.6,7.25,242.0,91.0,172.0,111.4,2494.55,2023,7,3,3,0,1,1,0.53375,high,rising
2023-07-11,Corn,Maharashtra,27.9,90.0,7.5,57.8,6.53,209.0,156.0,136.0,98.6,2401.72,2023,7,3,3,0,1,1,0.4579166666666667,high,rising
2023-07-12,Wheat,Punjab,30.2,73.2,2.0,45.3,6.54,148.0,94.0,74.0,121.1,1884.62,2023,7,3,3,0,0,0,0.0,high,falling
2023-07-12,Corn,Uttar Pradesh,24.8,73.9,0.9,60.6,7.48,255.0,114.0,152.0,102.2,1919.46,2023,7,3,3,0,0,0,0.6050000000000001,high,rising
2023-07-13,Soybeans,Madhya Pradesh,30.3,90.0,1.9,62.9,7.23,91.0,37.0,222.0,104.8,4697.21,2023,7,3,3,0,1,1,0.1404166666666667,high,rising
2023-07-13,Rice,Maharashtra,24.1,83.3,11.9,50.1,6.27,201.0,137.0,150.0,99.7,3317.43,2023,7,3,3,0,1,1,0.38874999999999993,high,rising
2023-07-14,Cotton,Punjab,33.9,90.0,5.8,63.2,7.07,226.0,43.0,108.0,121.9,7794.64,2023,7,3,3,0,1,1,0.09791666666666668,high,rising
2023-07-14,Rice,Uttar Pradesh,30.9,72.0,8.5,53.8,6.38,240.0,123.0,167.0,102.3,2762.33,2023,7,3,3,0,0,0,0.51,high,rising
2023-07-14,Wheat,Punjab,28.1,90.0,21.8,59.8,6.94,131.0,141.0,172.0,111.9,2464.28,2023,7,3,3,0,1,1,0.3841666666666667,high,rising
2023-07-15,Cotton,Karnataka,28.4,90.0,16.6,64.5,6.99,161.0,88.0,111.0,116.6,8634.12,2023,7,3,3,0,1,1,0.0854166666666667,high,rising
2023-07-15,Rice,Uttar Pradesh,33.8,78.9,20.8,74.8,7.42,182.0,53.0,137.0,106.4,3448.87,2023,7,3,3,0,0,0,0.16166666666666668,high,rising
2023-07-15,Soybeans,Uttar Pradesh,26.3,88.2,1.2,52.8,7.0,174.0,132.0,144.0,101.2,4155.7,2023,7,3,3,0,1,1,0.37583333333333335,high,falling
2023-07-16,Corn,Gujarat,32.0,77.0,17.2,61.8,7.8,128.0,32.0,164.0,121.8,2364.91,2023,7,3,3,0,0,0,0.09416666666666665,high,rising
2023-07-16,Rice,Madhya Pradesh,30.1,81.7,5.5,70.1,6.91,196.0,88.0,80.0,81.0,3483.4,2023,7,3,3,0,1,1,0.05958333333333335,high,rising
2023-07-17,Rice,Rajasthan,36.6,84.6,0.8,59.0,7.32,246.0,63.0,195.0,62.5,4288.03,2023,7,3,3,1,1,2,0.5358333333333334,high,rising
2023-07-17,Rice,Haryana,32.7,90.0,7.0,71.1,7.21,183.0,124.0,154.0,129.0,2967.91,2023,7,3,3,0,1,1,0.43125,high,rising
2023-07-17,Soybeans,Maharashtra,29.6,87.8,21.4,63.8,8.16,265.0,129.0,169.0,109.7,6488.01,2023,7,3,3,0,1,1,0.8216666666666668,high,rising
2023-07-18,Corn,Punjab,34.2,75.9,5.5,49.0,7.28,248.0,90.0,119.0,121.9,2358.37,2023,7,3,3,0,0,0,0.3725,high,rising
2023-07-18,Rice,Haryana,30.5,74.1,26.4,64.4,6.0,229.0,96.0,117.0,116.5,3078.49,2023,7,3,3,0,0,0,0.17833333333333334,high,rising
2023-07-19,Rice,Haryana,24.8,85.9,20.3,70.6,7.94,172.0,66.0,146.0,118.3,2938.51,2023,7,3,3,0,1,1,0.275,high,rising
2023-07-19,Wheat,Rajasthan,36.8,90.0,0.1,47.2,6.54,153.0,110.0,124.0,52.4,2824.24,2023,7,3,3,1,1,2,0.12583333333333335,high,rising
2023-07-20,Corn,Maharashtra,33.2,90.0,7.4,42.7,6.23,161.0,86.0,127.0,103.2,2318.97,2023,7,3,3,0,1,1,0.037083333333333385,high,rising
2023-07-20,Wheat,Madhya Pradesh,31.3,90.0,13.1,53.4,7.58,121.0,97.0,156.0,87.0,3148.24,2023,7,3,3,0,1,1,0.2391666666666667,high,rising
2023-07-20,Soybeans,Karnataka,32.1,78.7,0.4,51.1,6.52,196.0,68.0,99.0,111.5,4622.39,2023,7,3,3,0,0,0,0.007499999999999951,high,rising
2023-07-21,Soybeans,Rajasthan,34.7,80.5,14.3,58.3,7.13,272.0,72.0,199.0,82.4,4715.13,2023,7,3,3,0,1,1,0.6204166666666666,high,rising
2023-07-21,Wheat,Maharashtra,25.4,88.2,15.6,47.4,7.43,282.0,158.0,178.0,98.0,2793.88,2023,7,3,3,0,1,1,0.8995833333333333,high,rising
2023-07-21,Wheat,Maharashtra,29.0,87.0,11.4,47.6,8.29,226.0,119.0,149.0,97.3,1658.07,2023,7,3,3,0,1,1,0.6404166666666665,high,falling
2023-07-22,Wheat,Uttar Pradesh,30.2,82.3,6.3,60.0,6.74,236.0,74.0,172.0,105.8,2727.38,2023,7,3,3,0,1,1,0.3983333333333334,high,rising
2023-07-22,Cotton,Rajasthan,40.7,81.2,12.5,52.6,6.91,247.0,52.0,117.0,69.7,8919.47,2023,7,3,3,1,1,2,0.19041666666666668,high,rising
2023-07-22,Corn,Gujarat,34.4,87.7,2.5,51.9,6.53,226.0,85.0,141.0,107.2,2056.67,2023,7,3,3,0,1,1,0.2804166666666667,high,rising
2023-07-23,Cotton,Haryana,28.1,79.2,0.9,35.8,7.49,114.0,103.0,203.0,103.4,8738.79,2023,7,3,3,0,0,0,0.3870833333333334,high,rising
2023-07-23,Wheat,Madhya Pradesh,29.5,83.6,7.8,56.3,7.04,164.0,107.0,106.0,83.7,3023.25,2023,7,3,3,0,1,1,0.14583333333333331,high,rising
2023-07-23,Wheat,Punjab,29.0,83.7,3.8,53.7,6.91,211.0,117.0,138.0,95.9,2137.69,2023,7,3,3,0,1,1,0.38708333333333333,high,rising
2023-07-24,Soybeans,Gujarat,35.3,85.6,3.2,50.5,6.63,215.0,31.0,167.0,81.0,7019.26,2023,7,3,3,1,1,2,0.17208333333333334,high,rising
2023-07-24,Cotton,Maharashtra,26.2,81.0,11.0,63.9,7.16,152.0,69.0,113.0,114.8,8503.74,2023,7,3,3,0,1,1,0.027500000000000017,high,rising
2023-07-25,Wheat,Madhya Pradesh,21.7,82.7,0.3,58.6,6.91,318.0,112.0,177.0,100.8,2538.13,2023,7,3,3,0,1,1,0.7679166666666667,high,rising
2023-07-25,Corn,Punjab,28.9,73.7,7.6,44.8,7.62,239.0,150.0,226.0,106.2,2194.89,2023,7,3,3,0,0,0,0.9491666666666667,high,rising
2023-07-25,Cotton,Maharashtra,29.1,90.0,10.6,63.5,6.83,188.0,121.0,80.0,94.2,5841.65,2023,7,3,3,0,1,1,0.1395833333333333,high,falling
2023-07-26,Soybeans,Punjab,28.8,87.4,5.0,55.6,7.05,154.0,73.0,194.0,112.2,5072.26,2023,7,3,3,0,1,1,0.3020833333333333,high,rising
2023-07-27,Wheat,Gujarat,31.9,90.0,6.2,42.9,7.26,230.0,56.0,162.0,108.3,2530.37,2023,7,3,3,0,1,1,0.355,high,rising
2023-07-27,Rice,Gujarat,36.2,86.1,6.9,52.4,7.4,222.0,43.0,129.0,81.1,4010.74,2023,7,3,3,1,1,2,0.1991666666666667,high,rising
2023-07-27,Cotton,Uttar Pradesh,32.8,90.0,3.1,63.5,6.9,253.0,122.0,154.0,92.2,8418.11,2023,7,3,3,0,1,1,0.5608333333333334,high,rising
2023-07-28,Wheat,Rajasthan,34.3,90.0,0.8,59.8,7.07,193.0,79.0,165.0,74.2,2783.44,2023,7,3,3,0,1,1,0.3254166666666667,high,rising
2023-07-28,Corn,Rajasthan,36.1,85.6,23.9,74.1,7.11,293.0,99.0,122.0,59.6,1770.5,2023,7,3,3,1,1,2,0.50375,high,rising
2023-07-28,Cotton,Maharashtra,28.7,85.5,4.5,50.3,7.01,206.0,118.0,130.0,103.3,7341.28,2023,7,3,3,0,1,1,0.36374999999999996,high,rising
2023-07-29,Rice,Gujarat,32.6,89.4,6.6,49.1,7.19,185.0,112.0,194.0,106.2,3832.98,2023,7,3,3,0,1,1,0.5270833333333333,high,rising
2023-07-29,Rice,Maharashtra,32.0,70.2,1.5,73.5,6.56,184.0,93.0,105.0,100.3,2857.38,2023,7,3,3,0,0,0,0.0858333333333333,high,rising
2023-07-29,Cotton,Uttar Pradesh,34.8,85.3,1.6,60.7,6.56,205.0,125.0,169.0,96.7,5734.67,2023,7,3,3,0,1,1,0.4583333333333333,high,falling
2023-07-30,Wheat,Haryana,29.6,89.0,0.5,38.7,7.52,195.0,102.0,117.0,121.5,2303.5,2023,7,3,3,0,1,1,0.3033333333333333,high,rising
2023-07-30,Cotton,Maharashtra,26.2,90.0,6.5,59.7,7.38,112.0,99.0,137.0,114.7,5798.7,2023,7,3,3,0,1,1,0.13499999999999998,high,falling
2023-07-31,Corn,Madhya Pradesh,33.9,78.0,28.0,82.4,6.84,180.0,119.0,107.0,107.3,2308.7,2023,7,3,3,0,0,0,0.20416666666666666,high,rising
2023-08-01,Corn,Rajasthan,41.4,90.0,8.0,61.2,6.85,254.0,126.0,198.0,71.5,2294.24,2023,8,3,3,1,1,2,0.7170833333333333,medium,rising
2023-08-01,Rice,Uttar Pradesh,32.2,90.0,1.8,41.1,7.14,195.0,156.0,183.0,110.2,2744.41,2023,8,3,3,0,1,1,0.6558333333333333,medium,rising
2023-08-01,Rice,Karnataka,35.0,90.0,14.0,51.3,7.22,213.0,97.0,148.0,79.9,2618.7,2023,8,3,3,0,1,1,0.39749999999999996,medium,falling
2023-08-02,Corn,Haryana,34.2,90.0,6.1,62.5,6.91,217.0,134.0,146.0,128.6,1853.23,2023,8,3,3,0,1,1,0.48541666666666666,medium,rising
2023-08-02,Cotton,Rajasthan,37.4,90.0,5.4,47.0,6.06,175.0,90.0,200.0,64.9,7906.01,2023,8,3,3,1,1,2,0.30749999999999994,medium,rising
2023-08-03,Rice,Karnataka,38.1,90.0,8.2,44.9,6.66,223.0,86.0,141.0,71.9,2609.86,2023,8,3,3,1,1,2,0.29250000000000004,medium,falling
2023-08-03,Rice,Uttar Pradesh,32.1,79.6,5.0,62.0,6.87,255.0,130.0,141.0,96.3,2887.49,2023,8,3,3,0,0,0,0.5454166666666667,medium,rising
2023-08-04,Soybeans,Maharashtra,31.8,90.0,7.0,62.9,7.46,101.0,97.0,205.0,98.3,3700.3,2023,8,3,3,0,1,1,0.3375,medium,falling
2023-08-04,Soybeans,Uttar Pradesh,40.1,90.0,0.2,54.8,7.18,160.0,93.0,206.0,82.1,3823.47,2023,8,3,3,1,1,2,0.43999999999999995,medium,falling
2023-08-04,Cotton,Maharashtra,30.1,90.0,3.2,59.2,6.99,231.0,130.0,102.0,91.7,5821.14,2023,8,3,3,0,1,1,0.3704166666666667,medium,falling
2023-08-05,Soybeans,Madhya Pradesh,32.6,85.9,3.0,49.0,6.74,209.0,73.0,47.0,87.9,5642.59,2023,8,3,3,0,1,1,0.0,medium,rising
2023-08-06,Wheat,Maharashtra,26.8,90.0,40.0,77.0,6.72,162.0,116.0,182.0,105.5,2578.52,2023,8,3,3,0,1,1,0.38416666666666666,medium,rising
2023-08-07,Rice,Maharashtra,31.3,90.0,1.9,43.8,6.0,256.0,157.0,132.0,96.1,3172.75,2023,8,3,3,0,1,1,0.49916666666666665,medium,rising
2023-08-07,Rice,Haryana,34.9,81.0,2.4,47.9,6.92,139.0,54.0,146.0,138.2,3280.34,2023,8,3,3,0,1,1,0.024999999999999994,medium,rising
2023-08-08,Wheat,Rajasthan,33.9,71.0,1.3,46.1,6.98,202.0,96.0,113.0,79.6,2427.37,2023,8,3,3,0,0,0,0.22000000000000006,medium,rising
2023-08-09,Cotton,Gujarat,38.6,84.7,4.0,41.7,7.61,140.0,175.0,176.0,89.7,5010.78,2023,8,3,3,1,1,2,0.6170833333333334,medium,falling
2023-08-09,Corn,Uttar Pradesh,32.3,82.0,0.5,34.2,7.37,247.0,148.0,120.0,106.0,2155.8,2023,8,3,3,0,1,1,0.5779166666666666,medium,rising
2023-08-10,Cotton,Punjab,31.4,90.0,2.6,50.9,7.05,135.0,83.0,195.0,120.9,5658.56,2023,8,3,3,0,1,1,0.29125,medium,falling
2023-08-11,Soybeans,Karnataka,33.1,90.0,1.3,54.4,6.99,244.0,110.0,172.0,108.5,4735.8,2023,8,3,3,0,1,1,0.5695833333333333,medium,rising
2023-08-12,Cotton,Uttar Pradesh,33.7,88.8,10.0,48.5,7.63,232.0,114.0,88.0,110.0,7951.6,2023,8,3,3,0,1,1,0.3529166666666666,medium,rising
2023-08-13,Cotton,Punjab,34.6,69.5,6.3,51.1,6.48,272.0,86.0,98.0,102.8,7575.52,2023,8,3,3,0,0,0,0.24916666666666673,medium,rising
2023-08-13,Wheat,Madhya Pradesh,36.6,90.0,0.5,51.8,6.0,194.0,130.0,83.0,79.5,2623.3,2023,8,3,3,1,1,2,0.09083333333333332,medium,rising
2023-08-14,Wheat,Rajasthan,31.3,82.0,15.2,53.0,6.91,208.0,89.0,218.0,85.2,2171.8,2023,8,3,3,0,1,1,0.5529166666666667,medium,rising
2023-08-15,Cotton,Haryana,30.0,90.0,6.1,43.6,7.31,187.0,87.0,140.0,98.8,5940.98,2023,8,3,3,0,1,1,0.28374999999999995,medium,falling
2023-08-15,Corn,Haryana,38.8,84.1,3.8,63.3,7.32,317.0,98.0,91.0,92.6,1418.18,2023,8,3,3,1,1,2,0.48333333333333334,medium,falling
2023-08-16,Corn,Madhya Pradesh,35.2,90.0,0.0,63.4,7.2,187.0,122.0,83.0,69.9,2031.86,2023,8,3,3,1,1,2,0.19666666666666666,medium,rising
2023-08-16,Wheat,Maharashtra,34.1,86.2,3.9,43.4,6.51,213.0,76.0,200.0,101.9,2340.92,2023,8,3,3,0,1,1,0.4120833333333333,medium,rising
2023-08-17,Soybeans,Madhya Pradesh,35.5,85.8,8.1,58.6,7.17,252.0,59.0,115.0,58.5,3994.55,2023,8,3,3,1,1,2,0.2520833333333333,medium,falling
2023-08-17,Corn,Gujarat,39.2,86.5,40.0,76.2,6.29,283.0,78.0,168.0,80.9,1799.18,2023,8,3,3,1,1,2,0.45958333333333334,medium,rising
2023-08-18,Cotton,Maharashtra,29.3,90.0,8.9,42.6,6.36,149.0,100.0,222.0,97.3,6869.32,2023,8,3,3,0,1,1,0.38666666666666666,medium,rising
2023-08-18,Rice,Rajasthan,34.5,73.2,9.3,55.6,7.06,179.0,83.0,165.0,94.8,2755.57,2023,8,3,3,0,0,0,0.3025,medium,rising
2023-08-18,Corn,Madhya Pradesh,26.9,90.0,30.9,50.3,7.69,231.0,86.0,188.0,73.2,1658.81,2023,8,3,3,0,1,1,0.5979166666666668,medium,falling
2023-08-19,Corn,Maharashtra,32.7,83.6,16.4,60.6,6.01,237.0,119.0,95.0,114.3,1720.2,2023,8,3,3,0,1,1,0.2029166666666666,medium,falling
2023-08-20,Wheat,Maharashtra,36.1,90.0,0.9,35.0,7.0,175.0,124.0,94.0,84.9,2490.48,2023,8,3,3,1,1,2,0.185,medium,rising
2023-08-20,Wheat,Punjab,35.9,90.0,0.4,45.0,6.45,166.0,64.0,161.0,88.7,1437.0,2023,8,3,3,1,1,2,0.11708333333333334,medium,falling
2023-08-20,Rice,Gujarat,32.0,87.0,1.4,30.9,6.84,235.0,158.0,171.0,90.0,2537.98,2023,8,3,3,0,1,1,0.685,medium,falling
2023-08-21,Wheat,Maharashtra,31.4,90.0,11.5,60.3,6.81,234.0,80.0,145.0,95.6,1741.33,2023,8,3,3,0,1,1,0.3320833333333333,medium,falling
2023-08-21,Cotton,Madhya Pradesh,34.6,90.0,16.2,61.0,7.16,201.0,103.0,150.0,92.9,5938.38,2023,8,3,3,0,1,1,0.38666666666666666,medium,falling
2023-08-21,Corn,Rajasthan,33.2,90.0,2.8,53.6,6.67,85.0,107.0,139.0,86.2,1925.55,2023,8,3,3,0,1,1,0.012083333333333328,medium,rising
2023-08-22,Rice,Punjab,31.9,90.0,0.0,58.5,7.18,154.0,66.0,212.0,115.7,3098.46,2023,8,3,3,0,1,1,0.3549999999999999,medium,rising
2023-08-22,Rice,Uttar Pradesh,34.5,90.0,15.2,54.3,7.09,324.0,152.0,151.0,90.8,3029.52,2023,8,3,3,0,1,1,0.8520833333333333,medium,rising
2023-08-23,Rice,Punjab,33.1,81.4,6.4,35.6,6.54,241.0,138.0,182.0,120.2,2774.85,2023,8,3,3,0,1,1,0.6325000000000001,medium,rising
2023-08-23,Wheat,Karnataka,32.0,86.8,7.5,64.6,7.39,243.0,107.0,140.0,100.2,2196.18,2023,8,3,3,0,1,1,0.5004166666666667,medium,rising
2023-08-23,Wheat,Madhya Pradesh,36.1,90.0,1.2,57.6,6.0,184.0,73.0,176.0,75.1,2920.16,2023,8,3,3,1,1,2,0.18583333333333335,medium,rising
2023-08-24,Wheat,Rajasthan,33.4,90.0,10.0,53.4,7.14,222.0,71.0,152.0,82.2,2164.18,2023,8,3,3,0,1,1,0.3366666666666666,medium,rising
2023-08-24,Wheat,Punjab,33.4,90.0,4.3,51.8,6.59,257.0,105.0,173.0,100.5,1542.75,2023,8,3,3,0,1,1,0.5387500000000001,medium,falling
2023-08-24,Corn,Rajasthan,35.7,84.8,0.6,49.4,7.25,213.0,108.0,95.0,58.0,1879.35,2023,8,3,3,1,1,2,0.26125,medium,rising
2023-08-25,Cotton,Uttar Pradesh,33.5,90.0,6.6,48.1,7.38,231.0,120.0,193.0,103.7,5591.51,2023,8,3,3,0,1,1,0.6891666666666667,medium,falling
2023-08-25,Soybeans,Karnataka,27.5,90.0,4.3,42.2,6.15,248.0,118.0,131.0,104.7,4653.63,2023,8,3,3,0,1,1,0.36458333333333337,medium,rising
2023-08-25,Rice,Karnataka,30.7,90.0,4.6,49.4,6.78,229.0,100.0,193.0,95.0,2918.17,2023,8,3,3,0,1,1,0.5425,medium,rising
2023-08-26,Soybeans,Gujarat,34.2,89.3,6.5,45.3,6.55,302.0,105.0,108.0,87.3,3759.42,2023,8,3,3,0,1,1,0.4295833333333333,medium,falling
2023-08-26,Rice,Madhya Pradesh,33.2,85.2,20.9,61.4,6.54,152.0,58.0,136.0,101.8,3423.7,2023,8,3,3,0,1,1,0.0,medium,rising
2023-08-27,Wheat,Punjab,33.8,90.0,0.8,53.5,6.48,261.0,112.0,125.0,109.4,2469.24,2023,8,3,3,0,1,1,0.39833333333333343,medium,rising
2023-08-27,Rice,Gujarat,39.0,90.0,11.5,57.1,7.02,196.0,54.0,205.0,77.5,2965.46,2023,8,3,3,1,1,2,0.3766666666666666,medium,rising
2023-08-28,Soybeans,Gujarat,38.4,90.0,12.1,68.4,6.99,263.0,136.0,141.0,83.8,4995.62,2023,8,3,3,1,1,2,0.6004166666666667,medium,rising
2023-08-28,Soybeans,Punjab,40.3,90.0,1.7,67.6,7.33,139.0,66.0,175.0,96.5,5210.92,2023,8,3,3,1,1,2,0.21291666666666667,medium,rising
2023-08-28,Rice,Karnataka,31.0,90.0,21.4,69.0,7.07,237.0,56.0,107.0,95.3,2463.96,2023,8,3,3,0,1,1,0.1654166666666667,medium,falling
2023-08-29,Soybeans,Maharashtra,34.5,79.7,0.5,51.9,6.32,119.0,107.0,148.0,89.9,4689.02,2023,8,3,3,0,0,0,0.08333333333333337,medium,rising
2023-08-29,Wheat,Uttar Pradesh,36.3,84.1,7.2,51.6,6.26,184.0,96.0,114.0,91.9,2868.86,2023,8,3,3,1,1,2,0.08833333333333332,medium,rising
2023-08-30,Wheat,Haryana,34.9,76.6,29.5,68.0,6.7,164.0,91.0,228.0,114.2,1805.44,2023,8,3,3,0,0,0,0.45666666666666667,medium,falling
2023-08-31,Wheat,Uttar Pradesh,33.7,82.0,15.6,50.7,6.93,180.0,148.0,93.0,108.7,2426.26,2023,8,3,3,0,1,1,0.26541666666666663,medium,rising
2023-09-01,Rice,Punjab,38.8,90.0,18.0,51.2,7.81,141.0,112.0,140.0,81.1,2358.42,2023,9,4,3,1,1,2,0.31458333333333327,low,falling
2023-09-01,Corn,Rajasthan,37.3,90.0,1.0,58.9,7.29,289.0,73.0,135.0,62.7,2300.08,2023,9,4,3,1,1,2,0.47291666666666665,low,rising
2023-09-02,Cotton,Rajasthan,39.5,88.5,0.6,52.4,7.04,163.0,125.0,157.0,58.8,5744.24,2023,9,4,3,1,1,2,0.37333333333333335,low,falling
2023-09-02,Wheat,Rajasthan,34.9,90.0,13.3,55.9,6.9,245.0,115.0,155.0,82.3,2163.48,2023,9,4,3,0,1,1,0.5208333333333334,low,rising
2023-09-03,Soybeans,Uttar Pradesh,34.2,90.0,1.4,47.8,6.44,128.0,138.0,156.0,90.6,3284.8,2023,9,4,3,0,1,1,0.25083333333333335,low,falling
2023-09-04,Rice,Gujarat,37.9,90.0,0.9,62.1,6.87,214.0,92.0,67.0,83.6,2975.52,2023,9,4,3,1,1,2,0.06958333333333336,low,rising
2023-09-04,Soybeans,Maharashtra,37.3,90.0,6.1,48.9,7.83,219.0,140.0,156.0,94.7,4129.26,2023,9,4,3,1,1,2,0.65875,low,falling
2023-09-04,Cotton,Uttar Pradesh,37.2,90.0,2.5,45.0,7.29,190.0,98.0,119.0,70.8,5579.01,2023,9,4,3,1,1,2,0.2554166666666666,low,falling
2023-09-05,Cotton,Madhya Pradesh,37.1,90.0,1.3,52.2,6.93,265.0,114.0,124.0,64.6,4992.89,2023,9,4,3,1,1,2,0.4679166666666666,low,falling
2023-09-06,Cotton,Uttar Pradesh,32.7,79.9,4.5,39.5,7.4,234.0,89.0,171.0,90.3,5160.21,2023,9,4,3,0,0,0,0.5225,low,falling
2023-09-06,Wheat,Haryana,39.1,90.0,12.6,53.5,7.02,143.0,55.0,81.0,109.1,1889.44,2023,9,4,3,1,1,2,0.0,low,falling
2023-09-07,Soybeans,Uttar Pradesh,36.3,82.7,15.8,63.5,7.04,180.0,98.0,210.0,86.9,4291.39,2023,9,4,3,1,1,2,0.5025,low,falling
2023-09-08,Rice,Rajasthan,34.9,90.0,4.6,48.8,7.97,242.0,108.0,193.0,77.5,2333.3,2023,9,4,3,0,1,1,0.7504166666666666,low,falling
2023-09-08,Corn,Rajasthan,35.9,90.0,12.1,58.1,7.52,160.0,145.0,139.0,67.1,1684.44,2023,9,4,3,1,1,2,0.43249999999999994,low,falling
2023-09-08,Rice,Haryana,33.7,81.9,17.8,59.2,8.35,262.0,105.0,170.0,104.2,2333.3,2023,9,4,3,0,1,1,0.76125,low,falling
2023-09-09,Soybeans,Punjab,36.1,90.0,1.7,45.8,6.18,122.0,126.0,98.0,94.5,4558.61,2023,9,4,3,1,1,2,0.0,low,rising
